"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"mmu05169","mmu05169","Epstein-Barr virus infection - Mus musculus (house mouse)",191,-0.523574077101955,-1.68400824212161,0.00042469137071112,0.00945646118783428,0.00846402451101461,2236,"tags=34%, list=16%, signal=29%","Plcg2/Ikbke/Psmd8/Myd88/Nfkbia/Cdk4/Vim/Tbk1/Casp3/Stat1/Cd3g/Rigi/H2-M3/Cd3e/E2f1/Eif2ak2/Stat2/Jak3/Map2k6/Oas1b/Ccne1/Icam1/H2-D1/Gadd45b/Isg15/Oas1a/Oas2/H2-T3/Mapk13/Myc/Gadd45g/Entpd1/Runx3/Bcl2l11/Tap1/Nfkbie/Fas/H2-Eb1/B2m/Btk/H2-DMb1/Oas1g/Itgal/Tap2/H2-Ab1/Tlr2/Cd40/H2-Q1/Cxcl10/Gm8909/H2-DMa/Cr2/Tnf/Cd19/H2-Ob/H2-Q4/H2-Aa/H2-Eb2/H2-M2/Fcer2a/H2-T-ps/H2-T10/H2-DMb2/H2-Bl/Gm11127"
"mmu05340","mmu05340","Primary immunodeficiency - Mus musculus (house mouse)",30,-0.76289690661414,-1.91341959341536,0.000540996722073876,0.0112933065732922,0.010108096649275,1791,"tags=57%, list=13%, signal=49%","Cd3e/Jak3/Ptprc/Orai1/Il7r/Tap1/Il2rg/Btk/Icos/Cd4/Tap2/Cd40/Tnfrsf13b/Tnfrsf13c/Cd79a/Cd19/Ciita"
"mmu05164","mmu05164","Influenza A - Mus musculus (house mouse)",127,-0.552450803788471,-1.71020053640089,0.00081091856076263,0.0159321646643952,0.0142601158672809,2210,"tags=32%, list=16%, signal=27%","Ikbke/Rnasel/Myd88/Nfkbia/Cdk4/Tbk1/Casp3/Stat1/Rigi/Tlr3/Eif2ak2/Ifngr2/Tlr4/Stat2/Fdps/Oas1b/Icam1/Oas1a/Oas2/Tpsb2/Fas/Cpsf4/H2-Eb1/H2-DMb1/Oas1g/Il33/H2-Ab1/Mx1/Socs3/Cxcl10/H2-DMa/Ccl2/Tnfsf10/Tnf/Mx2/H2-Ob/Ciita/H2-Aa/H2-Eb2/Il1b/H2-DMb2"
"mmu04514","mmu04514","Cell adhesion molecules - Mus musculus (house mouse)",116,-0.572418551681588,-1.75218834492719,0.00101642663857328,0.0188603609601931,0.0168810038219188,1562,"tags=41%, list=11%, signal=36%","Esam/Cd274/Cldn5/Ctla4/Ptprc/Nectin1/Icam1/H2-D1/Vsir/Icosl/Spn/H2-T3/Itgb7/Cldn23/Itgam/H2-Eb1/Itgb2/Cd2/Selplg/Icam2/Madcam1/Cd28/H2-DMb1/Icos/Vcam1/Cd4/Itgal/H2-Ab1/Selp/Cd40/H2-Q1/Cd86/Gm8909/H2-DMa/Tigit/Cd22/H2-Ob/H2-Q4/H2-Aa/H2-Eb2/H2-M2/H2-T-ps/Sell/H2-T10/H2-DMb2/H2-Bl/Gm11127"
"mmu04659","mmu04659","Th17 cell differentiation - Mus musculus (house mouse)",84,-0.608618492160676,-1.77895944891223,0.00110205600038311,0.0193729844277873,0.0173398284824822,2149,"tags=31%, list=15%, signal=26%","Nfkbia/Stat1/Il27ra/Cd3g/Cd3e/Ifngr2/Il12rb1/Jak3/Tgfb1/Il21r/Mapk13/Il4ra/Nfkbie/H2-Eb1/Il2rg/Gata3/H2-DMb1/Cd4/H2-Ab1/H2-DMa/Irf4/H2-Ob/H2-Aa/H2-Eb2/Il1b/H2-DMb2"
"mmu05202","mmu05202","Transcriptional misregulation in cancer - Mus musculus (house mouse)",149,-0.527733185507762,-1.65702570757112,0.00141034472294644,0.0235527568732056,0.0210809421745679,1393,"tags=17%, list=10%, signal=16%","Traf1/Etv4/Gadd45b/Itgb7/H3c15/Myc/Gadd45g/Itgam/Fcgr1/Lmo2/Zbtb16/Igf1/Igfbp3/Lyl1/Csf1r/Flt3/Cd40/Runx2/Cd86/Spi1/Mmp9/Pax5/Il1r2/Mmp3/Defa30/Defa24"
"mmu05166","mmu05166","Human T-cell leukemia virus 1 infection - Mus musculus (house mouse)",213,-0.467134461602881,-1.52182578832592,0.00211472873790627,0.0336342570695569,0.0301044091010216,1936,"tags=22%, list=14%, signal=19%","Ranbp1/Tspo/Adcy4/H2-M3/Cd3e/Cdc20/E2f1/Il15ra/Map3k1/Jak3/Fdps/Ccne1/Icam1/Tgfb1/H2-D1/Tert/H2-T3/Ets1/Myc/H2-Eb1/B2m/Itgb2/Il2rg/H2-DMb1/Cd4/Itgal/H2-Ab1/Cd40/H2-Q1/Spi1/Gm8909/H2-DMa/Tnf/Tnfrsf13c/H2-Ob/H2-Q4/H2-Aa/H2-Eb2/H2-M2/Il1r2/H2-T-ps/Mmp7/H2-T10/H2-DMb2/H2-Bl/Gm11127"
"mmu04061","mmu04061","Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse)",51,-0.643521094253028,-1.7593974043504,0.00245993544589587,0.037346292678601,0.0334268740016473,790,"tags=53%, list=6%, signal=50%","Cxcl12/Tnfrsf1b/Csf1/Il10ra/Ccl28/Il2rg/Csf1r/Ccr2/Cx3cr1/Ccl11/Ccr1/Il34/Ccr10/Cxcr4/Ccl22/Cxcl10/Cxcl14/Ccl8/Ccr7/Il18rap/Ccl2/Cxcl13/Cxcr5/Tnfsf10/Cxcl9/Tnf/Xcr1"
"mmu04658","mmu04658","Th1 and Th2 cell differentiation - Mus musculus (house mouse)",71,-0.600858790129645,-1.72323444330697,0.00283378053595867,0.0411514216960955,0.0368326623438106,2149,"tags=32%, list=15%, signal=28%","Nfkbia/Stat1/Cd3g/Cd3e/Ifngr2/Il12rb1/Jak3/Jag2/Mapk13/Runx3/Il4ra/Nfkbie/H2-Eb1/Il2rg/Gata3/H2-DMb1/Cd4/H2-Ab1/H2-DMa/H2-Ob/H2-Aa/H2-Eb2/H2-DMb2"
"mmu04657","mmu04657","IL-17 signaling pathway - Mus musculus (house mouse)",64,-0.624222300865849,-1.7781787067854,0.00297303344795254,0.0413747154840062,0.0370325218955492,624,"tags=17%, list=4%, signal=16%","Ptgs2/Mapk13/Ccl11/Cxcl10/Mmp9/Ccl2/Tnf/Mmp13/Il1b/Lcn2/Mmp3"
"mmu04380","mmu04380","Osteoclast differentiation - Mus musculus (house mouse)",106,-0.549184162109814,-1.66318475166619,0.00315826605839632,0.0421944345401749,0.0377662130772444,2727,"tags=40%, list=20%, signal=32%","Pik3cd/Nfkb2/Cyba/Ncf2/Itgb3/Ifnar1/Ifnar2/Tab1/Ppp3cc/Plcg2/Nfkbia/Stat1/Fhl2/Ifngr2/Stat2/Lcp2/Map2k6/Csf1/Tgfb1/Sirpa/Fcgr3/Fcgr2b/Tnfrsf11a/Socs1/Ctsk/Tnfrsf11b/Mapk13/Fcgr1/Pirb/Tyrobp/Csf1r/Lilrb4a/Btk/Ncf1/Nox1/Camk4/Socs3/Spi1/Tnf/Ncf4/Trem2/Il1b"
